,user.index,sugg.decision.utime,sugg.device.since,recognized.activity,dec.location.category,dec.weather.condition,dec.temperature,dec.windspeed,dec.precipitation.chance,dec.snow,jbmins60,jbsteps60,Time of Day
4463,20,2015-11-18 17:17:09,0.705833333333333,STILL,work,Overcast,17.3,5.1,1.0,0.0,4.0,134.0,17:17:09
4467,20,2015-11-19 13:18:34,0.65,STILL,work,Partly Cloudy,8.7,0.2,0.0,0.0,0.0,0.0,13:18:34
4469,20,2015-11-19 19:32:37,0.0616666666666667,STILL,work,Clear,10.6,8.0,0.0,0.0,0.0,0.0,19:32:37
4470,20,2015-11-19 22:46:43,0.226944444444444,STILL,"clothing_store,store,point_of_interest,establishment",Clear,6.5,19.0,0.0,0.0,8.0,280.0,22:46:43
4473,20,2015-11-20 17:16:33,0.403611111111111,STILL,"home_goods_store,store,point_of_interest,establishment",Partly Cloudy,4.8,14.0,0.0,0.0,8.0,273.0,17:16:33
4475,20,2015-11-20 22:46:47,0.342222222222222,STILL,home,Clear,4.8,3.1,0.0,0.0,14.0,504.0,22:46:47
4478,20,2015-11-21 17:17:15,0.0197222222222222,IN_VEHICLE,"cafe,food,store,point_of_interest,establishment",Snow,-0.5,0.0,90.0,13.0,10.0,249.0,17:17:15
4480,20,2015-11-21 22:46:31,1.19722222222222,IN_VEHICLE,"park,point_of_interest,establishment",Snow,-1.1,0.0,89.0,8.0,4.0,70.0,22:46:31
4481,20,2015-11-22 00:35:48,3.01861111111111,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Snow,-1.3,0.0,32.0,0.0,9.0,419.0,00:35:48
4482,20,2015-11-22 13:16:51,10.2486111111111,STILL,home,Clear,-5.4,0.0,0.0,0.0,0.0,0.0,13:16:51
4483,20,2015-11-22 17:17:44,0.0388888888888889,STILL,home,Clear,-0.8,2.0,0.0,0.0,16.0,552.0,17:17:44
4488,20,2015-11-23 17:17:00,0.5725,STILL,work,Overcast,-1.6,0.0,33.0,0.0,7.0,260.0,17:17:00
4491,20,2015-11-24 00:35:20,0.0063888888888888,STILL,home,Overcast,0.1,0.7,0.0,0.0,1.0,37.0,00:35:20
4492,20,2015-11-24 13:16:52,0.315555555555556,STILL,work,Mostly Cloudy,-4.0,0.0,0.0,0.0,2.0,58.0,13:16:52
4494,20,2015-11-24 19:32:56,2.2125,STILL,"home_goods_store,store,point_of_interest,establishment",Mostly Cloudy,5.9,0.0,0.0,0.0,6.0,323.0,19:32:56
4495,20,2015-11-24 22:48:55,0.110555555555556,IN_VEHICLE,"clothing_store,store,point_of_interest,establishment",Clear,1.8,0.0,0.0,0.0,3.0,117.0,22:48:55
4496,20,2015-11-25 00:31:31,0.379166666666667,STILL,"clothing_store,store,point_of_interest,establishment",Clear,0.9,1.0,0.0,0.0,4.0,100.0,00:31:31
4498,20,2015-11-25 17:16:32,2.2675,STILL,"university,point_of_interest,establishment",Clear,9.3,1.8,0.0,0.0,5.0,209.0,17:16:32
4499,20,2015-11-25 19:32:13,0.0255555555555556,STILL,work,Clear,11.7,4.0,0.0,0.0,12.0,571.0,19:32:13
4501,20,2015-11-26 00:31:30,0.0580555555555556,STILL,"clothing_store,store,point_of_interest,establishment",Partly Cloudy,6.7,0.0,0.0,0.0,3.0,80.0,00:31:30
4502,20,2015-11-26 13:18:25,11.2630555555556,STILL,"park,point_of_interest,establishment",Rain,7.1,4.1,40.0,0.0,2.0,39.0,13:18:25
4503,20,2015-11-26 17:20:52,0.219444444444444,STILL,"clothing_store,store,point_of_interest,establishment",Overcast,11.8,4.0,15.0,0.0,14.0,755.0,17:20:52
4507,20,2015-11-27 13:16:36,8.94888888888889,STILL,"park,point_of_interest,establishment",Rain,12.0,3.0,84.0,0.0,0.0,0.0,13:16:36
4510,20,2015-11-27 22:48:29,0.0075,STILL,home,Overcast,2.8,3.5,51.0,0.0,10.0,252.0,22:48:29
4513,20,2015-11-28 17:16:34,0.0425,STILL,home,Overcast,0.7,5.0,0.0,0.0,6.0,292.0,17:16:34
4514,20,2015-11-28 19:31:57,0.0994444444444444,STILL,"clothing_store,store,point_of_interest,establishment",Overcast,1.6,3.9,0.0,0.0,1.0,23.0,19:31:57
4516,20,2015-11-29 00:31:34,0.122777777777778,STILL,"furniture_store,home_goods_store,store,point_of_interest,establishment",Clear,-1.3,0.0,0.0,0.0,3.0,161.0,00:31:34
4518,20,2015-11-29 17:18:24,1.62083333333333,STILL,home,Clear,1.5,1.0,0.0,0.0,11.0,320.0,17:18:24
4520,20,2015-11-29 22:46:34,0.538055555555556,STILL,"clothing_store,store,point_of_interest,establishment",Clear,-0.3,0.0,0.0,0.0,2.0,44.0,22:46:34
4521,20,2015-11-30 00:33:21,2.31777777777778,STILL,home,Clear,-2.0,0.0,0.0,0.0,0.0,0.0,00:33:21
4523,20,2015-11-30 17:16:31,1.105,STILL,work,Clear,5.3,3.4,0.0,0.0,0.0,0.0,17:16:31
4524,20,2015-11-30 19:36:13,0.543333333333333,STILL,work,Clear,7.8,5.0,0.0,0.0,0.0,0.0,19:36:13
4526,20,2015-12-01 00:31:55,0.0569444444444444,STILL,"clothing_store,store,point_of_interest,establishment",Clear,3.6,1.0,0.0,0.0,3.0,64.0,00:31:55
4530,21,2015-10-22 21:33:28,3.01722222222222,IN_VEHICLE,"home_goods_store,store,car_repair,moving_company,point_of_interest,establishment",Partly Cloudy,18.3,10.0,0.0,0.0,10.0,650.0,21:33:28
4531,21,2015-10-22 23:01:56,4.49166666666667,STILL,"bakery,store,restaurant,food,point_of_interest,establishment",Partly Cloudy,15.3,0.0,0.0,0.0,33.0,2417.0,23:01:56
4533,21,2015-10-23 15:32:00,0.272222222222222,IN_VEHICLE,"store,point_of_interest,establishment",Partly Cloudy,11.9,0.0,0.0,0.0,32.0,1925.0,15:32:00
4537,21,2015-10-24 13:02:42,0.0582500000132455,IN_VEHICLE,"store,car_repair,point_of_interest,establishment",Overcast,13.1,2.9,0.0,0.0,1.0,33.0,13:02:42
4538,21,2015-10-24 15:35:41,0.997777777777778,STILL,"campground,park,lodging,point_of_interest,establishment",Overcast,11.7,4.0,0.0,0.0,29.0,1172.0,15:35:41
4539,21,2015-10-24 18:34:17,0.952777777777778,STILL,"campground,park,lodging,point_of_interest,establishment",Mostly Cloudy,15.6,11.0,80.0,0.0,20.0,747.0,18:34:17
4540,21,2015-10-24 21:31:38,0.128333333333333,IN_VEHICLE,"store,car_repair,point_of_interest,establishment",Rain,16.7,8.1,5.0,0.0,8.0,370.0,21:31:38
4541,21,2015-10-24 23:01:53,0.0205555555555556,STILL,"store,point_of_interest,establishment",Overcast,16.4,6.0,19.0,0.0,6.0,270.0,23:01:53
4544,21,2015-10-25 18:32:04,0.221666666666667,ON_FOOT,home,Clear,15.0,4.3,0.0,0.0,13.0,698.0,18:32:04
4547,21,2015-10-26 13:02:17,0.458888888888889,ON_FOOT,"university,point_of_interest,establishment",Clear,4.3,0.0,0.0,0.0,11.0,720.0,13:02:17
4548,21,2015-10-26 15:35:48,2.18944444444444,STILL,"university,point_of_interest,establishment",Clear,11.7,2.0,0.0,0.0,11.0,527.0,15:35:48
4551,21,2015-10-26 23:03:02,0.0416666666666667,STILL,home,Clear,11.5,0.9,0.0,0.0,20.0,857.0,23:03:02
4552,21,2015-10-27 13:03:00,1.54944444444444,STILL,"university,point_of_interest,establishment",Clear,6.6,1.1,0.0,0.0,0.0,0.0,13:03:00
4561,21,2015-10-28 23:01:37,0.265277777777778,STILL,home,Overcast,14.8,16.1,5.0,0.0,11.0,403.0,23:01:37
4570,21,2015-10-30 21:33:17,0.321388888888889,STILL,"general_contractor,home_goods_store,store,point_of_interest,establishment",Overcast,9.4,2.0,0.0,0.0,6.0,116.0,21:33:17
4571,21,2015-10-30 23:01:38,0.125277777777778,IN_VEHICLE,"restaurant,food,point_of_interest,establishment",Overcast,8.8,0.0,1.0,0.0,6.0,286.0,23:01:38
4572,21,2015-10-31 13:00:59,0.256111111111111,IN_VEHICLE,"pharmacy,store,health,point_of_interest,establishment",Overcast,7.3,0.0,59.0,0.0,36.0,2457.0,13:00:59
4573,21,2015-10-31 15:34:10,1.13638888888889,STILL,"store,car_repair,point_of_interest,establishment",Mostly Cloudy,7.3,2.5,93.0,0.0,30.0,2000.0,15:34:10
4575,21,2015-10-31 21:31:54,0.0102777777777778,IN_VEHICLE,"general_contractor,home_goods_store,store,point_of_interest,establishment",Overcast,7.1,5.4,97.0,0.0,17.0,729.0,21:31:54
4579,21,2015-11-01 19:31:38,0.401666666666667,STILL,"general_contractor,home_goods_store,store,point_of_interest,establishment",Clear,15.0,7.0,0.0,0.0,9.0,465.0,19:31:38
4580,21,2015-11-01 22:31:35,0.108611111111111,ON_FOOT,home,Clear,14.7,0.0,0.0,0.0,9.0,279.0,22:31:35
4584,21,2015-11-02 19:31:36,0.743055555555556,STILL,"university,point_of_interest,establishment",Clear,20.9,6.9,0.0,0.0,5.0,221.0,19:31:36
4588,21,2015-11-03 16:32:12,1.55083333333333,UNKNOWN,"university,point_of_interest,establishment",Clear,21.1,0.9,0.0,0.0,8.0,227.0,16:32:12
4590,21,2015-11-03 22:32:09,0.698888888888889,STILL,home,Clear,20.8,0.0,0.0,0.0,24.0,1834.0,22:32:09
4591,21,2015-11-04 00:01:30,0.0075,STILL,home,Clear,12.4,0.0,0.0,0.0,18.0,709.0,00:01:30
4592,21,2015-11-04 14:01:56,0.481388888888889,STILL,"university,point_of_interest,establishment",Clear,14.5,0.0,0.0,0.0,6.0,235.0,14:01:56
4596,21,2015-11-05 00:05:02,0.0005555555555555,STILL,home,Clear,20.0,4.9,0.0,0.0,8.0,296.0,00:05:02
4597,21,2015-11-05 14:01:59,0.963333333333333,STILL,"university,point_of_interest,establishment",Fog,16.6,4.0,0.0,0.0,3.0,130.0,14:01:59
4599,21,2015-11-05 19:31:46,0.0144444444444444,ON_FOOT,"store,car_repair,point_of_interest,establishment",Mostly Cloudy,21.7,8.1,0.0,0.0,34.0,2165.0,19:31:46
4600,21,2015-11-05 22:32:43,0.224722222222222,STILL,home,Mostly Cloudy,20.3,11.0,0.0,0.0,20.0,746.0,22:32:43
4601,21,2015-11-06 00:01:56,0.0322222222222222,STILL,home,Mostly Cloudy,19.5,6.9,0.0,0.0,6.0,224.0,00:01:56
4602,21,2015-11-06 14:01:32,0.950555555555556,STILL,"university,point_of_interest,establishment",Overcast,14.8,5.0,0.0,0.0,9.0,519.0,14:01:32
4604,21,2015-11-06 19:32:53,0.190277777777778,STILL,"university,point_of_interest,establishment",Overcast,13.2,7.0,0.0,0.0,3.0,220.0,19:32:53
4605,21,2015-11-06 22:31:51,0.480833333333333,ON_FOOT,"general_contractor,furniture_store,hardware_store,home_goods_store,store,point_of_interest,establishment",Overcast,9.9,10.1,0.0,0.0,31.0,1622.0,22:31:51
4609,21,2015-11-07 19:32:01,0.0097222222222222,STILL,"food,parking,home_goods_store,store,point_of_interest,establishment",Mostly Cloudy,11.0,3.7,0.0,0.0,32.0,1522.0,19:32:01
4614,21,2015-11-08 19:31:44,0.0005555555555555,UNKNOWN,home,Clear,9.8,8.1,0.0,0.0,7.0,258.0,19:31:44
4621,21,2015-11-10 00:02:26,0.175,STILL,home,Clear,6.8,0.0,0.0,0.0,6.0,152.0,00:02:26
4622,21,2015-11-10 14:01:43,0.0,STILL,"university,point_of_interest,establishment",Rain,6.6,4.0,44.0,0.0,2.0,63.0,14:01:43
4628,21,2015-11-11 16:31:39,0.0733333333333333,ON_FOOT,"university,point_of_interest,establishment",Clear,11.6,5.0,0.0,0.0,5.0,364.0,16:31:39
4629,21,2015-11-11 19:33:10,0.453611111111111,STILL,"university,point_of_interest,establishment",Clear,12.6,6.9,0.0,0.0,8.0,401.0,19:33:10
4630,21,2015-11-11 22:31:41,0.0122222222222222,ON_FOOT,home,Clear,11.6,6.0,0.0,0.0,16.0,745.0,22:31:41
4633,21,2015-11-12 16:31:38,0.105555555555556,STILL,"university,point_of_interest,establishment",Overcast,8.6,12.0,15.0,0.0,5.0,246.0,16:31:38
4634,21,2015-11-12 19:33:15,0.155555555555556,STILL,"university,point_of_interest,establishment",Overcast,8.2,3.6,15.0,0.0,9.0,446.0,19:33:15
4636,21,2015-11-13 00:02:27,0.321944444444444,STILL,home,Rain,7.4,15.0,18.0,0.0,10.0,396.0,00:02:27
4637,21,2015-11-13 14:06:00,0.325833333333333,STILL,home,Overcast,4.4,13.0,3.0,0.0,21.0,1169.0,14:06:00
4640,21,2015-11-13 22:32:01,0.0066666666666666,IN_VEHICLE,"university,point_of_interest,establishment",Overcast,3.4,10.1,9.0,0.0,33.0,1682.0,22:32:01
4641,21,2015-11-14 00:02:41,0.380555555555556,IN_VEHICLE,"restaurant,food,point_of_interest,establishment",Overcast,3.7,10.1,15.0,0.0,25.0,1239.0,00:02:41
4642,21,2015-11-14 14:02:29,0.319722222222222,STILL,"store,point_of_interest,establishment",Partly Cloudy,2.3,5.0,0.0,0.0,16.0,591.0,14:02:29
4644,21,2015-11-14 19:31:32,1.82055555555556,STILL,home,Clear,9.8,0.0,0.0,0.0,27.0,1696.0,19:31:32
4645,21,2015-11-14 22:32:28,0.0033333333333333,IN_VEHICLE,"park,point_of_interest,establishment",Clear,8.8,1.1,0.0,0.0,16.0,640.0,22:32:28
4663,21,2015-11-18 16:32:08,0.196111111111111,STILL,"university,point_of_interest,establishment",Overcast,16.9,13.0,0.0,0.0,0.0,0.0,16:32:08
4664,21,2015-11-18 19:34:42,0.24,STILL,"university,point_of_interest,establishment",Overcast,14.2,11.0,80.0,0.0,1.0,39.0,19:34:42
4668,21,2015-11-19 16:34:26,11.5822222222222,STILL,"university,point_of_interest,establishment",Partly Cloudy,10.7,7.0,0.0,0.0,0.0,0.0,16:34:26
4669,21,2015-11-19 19:31:43,14.5369444444444,ON_FOOT,"university,point_of_interest,establishment",Clear,10.6,8.0,0.0,0.0,33.0,1732.0,19:31:43
4671,21,2015-11-20 00:01:35,19.0347222222222,UNKNOWN,"university,doctor,health,point_of_interest,establishment",Clear,5.6,1.1,0.0,0.0,13.0,800.0,00:01:35
4673,21,2015-11-20 16:33:09,0.0172222222222222,ON_FOOT,"university,point_of_interest,establishment",Clear,5.5,7.0,0.0,0.0,14.0,904.0,16:33:09
4675,21,2015-11-20 22:31:31,0.065,IN_VEHICLE,"convenience_store,food,electronics_store,store,point_of_interest,establishment",Clear,4.1,0.0,0.0,0.0,5.0,254.0,22:31:31
4677,21,2015-11-21 14:02:08,0.771111111111111,IN_VEHICLE,"store,point_of_interest,establishment",Snow,0.1,0.0,82.0,8.0,24.0,1190.0,14:02:08
4679,21,2015-11-21 19:31:52,0.0194444444444444,STILL,"general_contractor,store,point_of_interest,establishment",Snow,0.0,0.0,99.0,13.0,11.0,277.0,19:31:52
4680,21,2015-11-21 22:31:34,0.107138888902134,STILL,"general_contractor,store,point_of_interest,establishment",Snow,-1.5,1.4,88.0,10.0,12.0,497.0,22:31:34
4683,21,2015-11-22 16:31:41,0.891666666666667,IN_VEHICLE,"store,point_of_interest,establishment",Clear,-1.5,0.0,0.0,0.0,11.0,390.0,16:31:41
4685,21,2015-11-22 22:32:56,0.192777777777778,STILL,"university,doctor,health,point_of_interest,establishment",Clear,-3.0,0.0,0.0,0.0,9.0,791.0,22:32:56
4686,21,2015-11-23 00:02:35,0.287777777777778,STILL,"store,health,point_of_interest,establishment",Clear,-5.1,0.0,0.0,0.0,4.0,145.0,00:02:35
4689,21,2015-11-23 19:31:36,0.0816666666666667,ON_FOOT,"university,point_of_interest,establishment",Overcast,-0.4,8.1,0.0,0.0,7.0,415.0,19:31:36
4690,21,2015-11-23 22:32:56,1.13444444444444,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Overcast,-0.5,4.9,24.0,0.0,9.0,207.0,22:32:56
4691,21,2015-11-24 00:02:02,0.232222222222222,STILL,home,Overcast,-1.1,0.0,0.0,0.0,7.0,183.0,00:02:02
4693,21,2015-11-24 16:35:15,0.501666666666667,STILL,"university,point_of_interest,establishment",Overcast,1.9,0.0,0.0,0.0,0.0,0.0,16:35:15
4696,21,2015-11-25 00:01:32,0.306111111111111,STILL,home,Clear,0.4,0.0,0.0,0.0,10.0,220.0,00:01:32
4698,21,2015-11-25 16:34:55,12.2497222222222,STILL,"university,point_of_interest,establishment",Clear,6.7,6.0,0.0,0.0,2.0,45.0,16:34:55
4700,21,2015-11-25 22:31:35,18.1941666666667,STILL,home,Clear,7.1,0.7,0.0,0.0,6.0,191.0,22:31:35
4702,21,2015-11-26 14:02:39,9.01083333333333,STILL,home,Overcast,8.4,13.0,0.0,0.0,2.0,45.0,14:02:39
4703,21,2015-11-26 16:32:19,0.481111111111111,ON_FOOT,"store,point_of_interest,establishment",Overcast,11.8,3.1,15.0,0.0,29.0,3069.0,16:32:19
4705,21,2015-11-26 22:31:32,0.0369444444444444,STILL,"store,accounting,finance,point_of_interest,establishment",Overcast,15.1,5.4,0.0,0.0,4.0,139.0,22:31:32
4707,21,2015-11-27 14:02:02,8.32,UNKNOWN,home,Rain,11.9,8.1,82.0,0.0,16.0,538.0,14:02:02
4708,21,2015-11-27 16:33:12,0.0536111111111111,IN_VEHICLE,"gym,health,point_of_interest,establishment",Overcast,12.2,0.0,64.0,0.0,15.0,551.0,16:33:12
4709,21,2015-11-27 19:31:31,0.181666666666667,ON_FOOT,"hardware_store,store,point_of_interest,establishment",Rain,6.2,15.0,5.0,0.0,18.0,644.0,19:31:31
4710,21,2015-11-27 22:33:26,2.58222222222222,STILL,home,Mostly Cloudy,3.8,5.0,2.0,0.0,37.0,1554.0,22:33:26
4711,21,2015-11-28 00:01:57,0.025,STILL,home,Overcast,2.7,8.9,15.0,0.0,25.0,1250.0,00:01:57
4719,21,2015-11-29 19:35:19,0.968611111111111,STILL,"store,point_of_interest,establishment",Clear,3.8,1.0,0.0,0.0,3.0,92.0,19:35:19
4720,21,2015-11-29 22:31:36,0.621944444444444,IN_VEHICLE,"book_store,store,point_of_interest,establishment",Clear,1.2,0.0,0.0,0.0,32.0,1538.0,22:31:36
4723,21,2015-11-30 16:31:43,0.262777777777778,STILL,"university,point_of_interest,establishment",Clear,4.4,2.9,0.0,0.0,0.0,0.0,16:31:43
4730,21,2015-12-01 22:31:52,0.0508333333333333,STILL,home,Mostly Cloudy,7.8,0.0,0.0,0.0,2.0,73.0,22:31:52
4731,21,2015-12-02 00:01:30,0.0244444444444444,STILL,home,Clear,4.5,0.0,0.0,0.0,14.0,535.0,00:01:30
4733,21,2015-12-02 16:31:32,2.18,STILL,"university,point_of_interest,establishment",Mostly Cloudy,2.8,5.0,0.0,0.0,9.0,664.0,16:31:32
4735,21,2015-12-02 22:35:48,3.01305555555556,STILL,"university,point_of_interest,establishment",Rain,2.3,0.0,6.0,0.0,18.0,1051.0,22:35:48
4736,21,2015-12-03 00:02:33,0.171388888888889,STILL,home,Overcast,1.7,8.9,41.0,3.0,24.0,1373.0,00:02:33
4737,21,2015-12-03 14:03:09,0.406388888888889,STILL,"university,point_of_interest,establishment",Overcast,0.7,12.1,0.0,0.0,3.0,151.0,14:03:09
4738,21,2015-12-03 16:32:37,1.5775,STILL,"university,point_of_interest,establishment",Mostly Cloudy,3.3,7.0,0.0,0.0,1.0,85.0,16:32:37
4740,21,2015-12-03 22:31:34,0.566388888888889,STILL,home,Overcast,4.8,0.7,0.0,0.0,17.0,597.0,22:31:34
4741,21,2015-12-04 00:01:32,1.145,STILL,home,Overcast,5.1,2.2,0.0,0.0,6.0,173.0,00:01:32
4742,21,2015-12-04 14:01:34,1.02027777777778,STILL,"university,point_of_interest,establishment",Overcast,1.6,4.9,0.0,0.0,2.0,38.0,14:01:34
4747,21,2015-12-05 14:02:24,9.115,STILL,home,Fog,-3.3,8.1,0.0,0.0,0.0,0.0,14:02:24
4749,21,2015-12-05 19:31:32,14.6005555555556,STILL,"store,health,point_of_interest,establishment",Overcast,2.1,0.0,0.0,0.0,14.0,495.0,19:31:32
4750,21,2015-12-05 22:31:34,0.0286111111111111,ON_FOOT,home,Overcast,0.2,1.6,0.0,0.0,9.0,449.0,22:31:34
4751,21,2015-12-06 00:01:47,0.171388888888889,UNKNOWN,"store,point_of_interest,establishment",Overcast,-0.5,1.6,0.0,0.0,10.0,426.0,00:01:47
4752,21,2015-12-06 14:03:00,9.14722222222222,IN_VEHICLE,"clothing_store,store,point_of_interest,establishment",Mostly Cloudy,-1.3,2.0,0.0,0.0,15.0,488.0,14:03:00
4753,21,2015-12-06 16:31:30,11.6222222222222,UNKNOWN,"bar,point_of_interest,establishment",Fog,1.0,4.7,0.0,0.0,39.0,1334.0,16:31:30
4755,21,2015-12-06 22:32:45,17.6430555555556,ON_FOOT,"bar,point_of_interest,establishment",Clear,2.1,1.7,0.0,0.0,24.0,746.0,22:32:45
4756,21,2015-12-07 00:01:32,19.1227777777778,IN_VEHICLE,"gym,health,point_of_interest,establishment",Clear,-1.5,0.0,0.0,0.0,7.0,339.0,00:01:32
4760,21,2015-12-07 22:34:52,1.485,STILL,"park,point_of_interest,establishment",Partly Cloudy,3.1,1.9,-1.0,-1.0,16.0,706.0,22:34:52
4761,21,2015-12-08 00:01:36,2.93055555555556,STILL,home,Fog,1.8,2.0,0.0,0.0,2.0,46.0,00:01:36
4762,21,2015-12-08 14:04:49,0.0066666666666666,ON_FOOT,"university,point_of_interest,establishment",Overcast,3.4,4.0,2.0,0.0,9.0,483.0,14:04:49
4766,22,2015-10-23 20:32:14,0.136944444444444,STILL,"jewelry_store,store,point_of_interest,establishment",Partly Cloudy,13.3,0.0,0.0,0.0,0.0,0.0,20:32:14
4770,22,2015-10-24 19:02:20,0.131388888888889,STILL,"cemetery,store,point_of_interest,establishment",Overcast,18.5,0.0,0.0,0.0,2.0,39.0,19:02:20
4771,22,2015-10-24 20:32:15,1.63,STILL,"cemetery,store,point_of_interest,establishment",Mostly Cloudy,19.3,0.0,0.0,0.0,11.0,420.0,20:32:15
4772,22,2015-10-25 00:05:26,0.399166666666667,STILL,"cemetery,store,point_of_interest,establishment",Overcast,16.3,5.0,3.0,0.0,14.0,832.0,00:05:26
4773,22,2015-10-25 12:02:16,0.266111111111111,STILL,"cemetery,store,point_of_interest,establishment",Clear,6.7,1.6,0.0,0.0,1.0,13.0,12:02:16
4775,22,2015-10-25 19:02:16,0.0516666666666667,STILL,"cemetery,store,point_of_interest,establishment",Scattered Clouds,14.7,0.0,0.0,0.0,2.0,57.0,19:02:16
4776,22,2015-10-25 20:31:33,0.01,STILL,"cemetery,store,point_of_interest,establishment",Clear,15.9,0.0,0.0,0.0,8.0,252.0,20:31:33
4777,22,2015-10-26 00:01:13,0.0438888888888889,IN_VEHICLE,"home_goods_store,store,point_of_interest,establishment",Clear,9.5,0.0,0.0,0.0,6.0,180.0,00:01:13
4778,22,2015-10-26 12:02:15,0.354444444444444,STILL,"cemetery,store,point_of_interest,establishment",Clear,2.9,0.0,0.0,0.0,9.0,336.0,12:02:15
4779,22,2015-10-26 16:31:31,0.0488888888888889,STILL,work,Clear,12.9,1.6,0.0,0.0,0.0,0.0,16:31:31
4782,22,2015-10-27 00:01:01,0.0858333333333333,STILL,unknown,unknown,14.4,unknown,unknown,0.0,10.0,343.0,00:01:01
4783,22,2015-10-27 12:01:44,0.329722222222222,STILL,"cemetery,store,point_of_interest,establishment",Clear,6.3,0.0,0.0,0.0,3.0,74.0,12:01:44
4785,22,2015-10-27 19:02:08,0.138611111111111,STILL,"restaurant,food,point_of_interest,establishment",Partly Cloudy,13.8,10.1,0.0,0.0,8.0,357.0,19:02:08
4786,22,2015-10-27 20:32:12,0.0227777777777778,STILL,"shoe_store,store,point_of_interest,establishment",Partly Cloudy,13.6,4.9,0.0,0.0,8.0,233.0,20:32:12
4788,22,2015-10-28 12:01:48,0.433055555555556,STILL,"cemetery,store,point_of_interest,establishment",Light Rain,11.1,0.7,47.0,0.0,0.0,0.0,12:01:48
4790,22,2015-10-28 19:02:38,0.0830555555555555,IN_VEHICLE,"store,point_of_interest,establishment",Overcast,14.7,11.0,15.0,0.0,6.0,159.0,19:02:38
4793,22,2015-10-29 12:02:10,0.0783333333333333,STILL,"cemetery,store,point_of_interest,establishment",Partly Cloudy,2.7,12.1,15.0,0.0,4.0,135.0,12:02:10
4795,22,2015-10-29 19:05:21,0.0661111111111111,IN_VEHICLE,"gym,health,school,point_of_interest,establishment",Overcast,5.2,8.1,0.0,0.0,5.0,91.0,19:05:21
4796,22,2015-10-29 20:31:47,0.316666666666667,STILL,work,Overcast,5.7,14.1,0.0,0.0,0.0,0.0,20:31:47
4797,22,2015-10-30 00:01:39,0.0005555555555555,STILL,work,Overcast,6.2,0.9,5.0,0.0,5.0,269.0,00:01:39
4798,22,2015-10-30 12:01:57,0.0563888888888889,STILL,"cemetery,store,point_of_interest,establishment",Overcast,5.2,0.0,0.0,0.0,0.0,0.0,12:01:57
4799,22,2015-10-30 16:31:32,0.0819444444444444,STILL,"cemetery,store,point_of_interest,establishment",Overcast,8.7,0.0,7.0,0.0,3.0,74.0,16:31:32
4801,22,2015-10-30 20:31:46,0.0419444444444444,STILL,"cemetery,store,point_of_interest,establishment",Overcast,10.8,0.0,0.0,0.0,0.0,0.0,20:31:46
4808,22,2015-11-01 13:05:06,0.398611111111111,STILL,"cemetery,store,point_of_interest,establishment",Partly Cloudy,8.8,3.1,0.0,0.0,2.0,61.0,13:05:06
4809,22,2015-11-01 17:31:43,0.0388888888888889,IN_VEHICLE,"cemetery,store,point_of_interest,establishment",Clear,17.0,1.3,0.0,0.0,0.0,0.0,17:31:43
4811,22,2015-11-01 21:31:32,0.173055555555556,ON_FOOT,"clothing_store,jewelry_store,store,point_of_interest,establishment",Clear,18.0,18.0,0.0,0.0,6.0,203.0,21:31:32
4813,22,2015-11-02 13:01:25,0.0219444444444444,IN_VEHICLE,"electronics_store,store,point_of_interest,establishment",Clear,7.1,6.0,0.0,0.0,6.0,189.0,13:01:25
4814,22,2015-11-02 17:32:49,0.231388888888889,STILL,work,Clear,19.1,3.0,0.0,0.0,1.0,28.0,17:32:49
4817,22,2015-11-03 01:04:03,0.115555555555556,IN_VEHICLE,"florist,store,point_of_interest,establishment",Clear,11.7,0.0,0.0,0.0,15.0,1052.0,01:04:03
